-128	5	0
-28	-24	6
1	-8	-700
65	-11	0
-47	-6	-2
2	-18	0
-21	-28	0
50008	-50029	-71302
20000	19997	19500
93	-104	0
-151	28	0
-50	-6	0
-7	0	6
67	-86	0
49988	-50027	-71296
50003	-50031	-71301
-43	-15	0
-55	-11	0
82	-33	0
-45	-3	-2
67	-9	0
52	-82	0
-25	-47	0
94	2	0
13	-8	1
49988	-50023	-71298
-20	-15	2
-13	-5	0
20	9	0
-40	3	0
95	-86	2
92	-92	4
69	-44	0
-9	-27	-10
49990	-50024	-71298
-15	32	0
-11	-28	-10
0	0	5
31	-13	10
5	2	-680
107	6	16
114	-54	0
37	-29	0
-12	-16	10
49986	-50024	-71294
-3	2	-680
-33	-24	6
-30	-54	0
90	9	2
29	-13	9
-9	-9	0
5	-1	-700
-12	-6999	-800
-3	5	0
122	4	12
-10	-27	-10
52	-80	0
1	-12	-702
-27	-11	0
150	16	10
20000	19992	20002
2	-25	-492
0	1	15002
20000	20001	20002
-29	-13	6
-4	-1	-680
28	-63	0
49	-19	0
-60	-3	0
26	-13	5
49997	-50025	-71299
49984	-50030	-71292
21	-20	2
-10	-1	-106
51	-93	0
26	-13	7
-5	-4	0
-47	-4	0
-152	30	2
83	-38	0
-4	-31	-4
19999	20000	15000
0	-4603	-109
-4	5	0
57	-87	0
108	7	4
19998	19995	20000
-154	38	0
2	-1	-8
106	7	2
92	-93	-1
-30	0	0
-5	-6	6
85	-40	-4
50000	-50028	-71305
2	-3	-680
-8	1	6
19	-14	0
-53	-12	0
64	-5	0
21	-12	10
87	-40	-6
96	-93	0
-53	-61	0
-9	-19	12
196	-20	10
-32	-24	0
199	-1	10
4	7	7
86	-32	0
-7	4	-107
-17	-21	10
89	-38	0
4	24	2
19996	19999	19500
-40	-14	0
37	-32	0
2	-3	-100
50004	-50043	-71308
-3	55	0
-11	3	0
-7	59	0
-11	30	0
9	-42	0
-137	3	0
-4	-34	0
167	14	10
56	-96	0
145	16	10
4	-6	-500
110	-13	18
76	-6	0
-7	4	-108
-45	9	0
87	-40	-2
0	-12	-94
-33	-4	1
-26	-6	0
75	-97	-2
-10	-15	14
85	-24	0
84	-34	-6
-35	-22	6
1	-25	-494
-3	-1	-680
-2	-11	0
93	-93	1
109	-53	2
25	-17	0
107	8	2
7	7	10
-38	4	0
-2	3	-706
1	1	10
189	10	10
0	-12	-96
50006	-50026	-71300
111	-62	32
2	-5	-700
200	-196	-200
81	-16	0
-10	-14	12
-41	-62	0
-5	58	0
20000	19997	19998
39	-69	0
-33	-3	2
26	-13	3
-17	-15	10
0	-7	2
96	-95	0
-9	-29	-12
61	-93	0
15	6	0
-6	39	0
99	4	0
197	-24	10
115	-63	32
77	-102	0
49987	-50025	-71296
-30	-67	0
89	-37	-6
5	-31	1
-52	-3	0
-9	-13	12
109	-48	6
8	11	0
89	-38	2
-18	-43	0
-23	-5	0
-55	5	0
100	-49	2
-13	-6999	-800
101	-49	4
49988	-50028	-71296
14	12	0
0	-4599	-104
109	-61	32
-44	-3	0
-10	-13	-6
-41	-67	0
20001	19994	20002
-46	-67	0
-5	-30	0
-55	-1	0
197	-5	10
-2	-3	6
99	-96	0
-151	38	0
-45	-13	-2
49986	-50029	-71298
-43	-15	6
50000	-49994	-71300
112	-62	32
68	-41	0
5	-33	0
13	-2	0
60	-79	0
-150	50	0
-35	-4	-1
39	-25	0
87	-108	0
1	0	-97
0	5	0
93	-50	0
-3	1	-680
112	-55	20
180	13	10
50004	-50015	-71300
-12	1	3
-17	-16	14
-22	-6	0
20000	19996	20006
197	-31	10
22	-12	12
50003	-50042	-71310
27	-13	0
24	-9	10
23	-58	0
-22	-24	6
49997	-50025	-71298
50009	-50029	-71283
-38	5	0
19998	20003	20002
0	-3	2
35	-25	2
83	-21	0
50000	-50011	-71300
-31	-62	0
75	-122	0
96	4	0
111	-12	20
-18	-9	0
3	2	6
0	-4604	-108
19	-9	0
-23	-24	6
1	-24	-496
83	-32	0
-4	-7	0
17	8	0
-2	1	-700
-15	-24	6
23	-57	0
200	-3	10
49991	-50025	-71298
26	-63	0
62	-100	0
49991	-50034	-71292
49	-94	0
50001	-49995	-71300
49997	-50031	-71292
-23	-6	0
95	-103	0
102	-97	0
11	-19	0
112	-5	16
-153	38	0
166	13	10
89	13	2
-37	-20	6
-153	26	10
49994	-50033	-71292
-115	-2	0
50001	-50032	-71296
-6	60	0
-66	-13	0
-5	61	0
21	-9	4
0	-4602	-104
100002	100003	100003
-35	1	0
5	-21	2
-11	9	0
110	-51	-2
-10	7	0
1	19	0
-5	0	-2
84	-106	0
-49	-3	0
109	-49	2
-10	1	2
-153	28	0
112	-59	27
-9	50	0
71	-110	0
-132	4	-6
108	-100	0
183	13	10
-37	-1	0
26	-20	2
109	-53	1
32	-24	2
83	-36	-2
-5	-3	-700
111	-103	4
7	0	-700
27	-13	6
-124	1	0
92	-49	0
-4	-1	3
-42	-67	0
2	-23	-498
-38	2	0
113	-7	16
20000	19993	20002
13	-1	0
5	-5	-500
50010	-50000	-71300
-5	37	0
5	-2	-680
20	8	0
81	-3	0
73	-97	0
194	-31	10
-94	-7	0
74	-100	-6
-55	-8	0
-5	3	0
24	-57	0
92	-86	2
89	-37	-4
109	-48	0
94	-104	0
-21	-61	0
34	-24	0
-2	-31	0
-20	-25	0
-5	-11	4
27	-62	0
87	-37	2
114	-13	24
-47	7	0
-15	-6	0
-10	-2	-106
-28	-2	0
0	-4604	-103
-7	43	0
35	-24	0
33	-24	0
200	-4	10
3	-25	-494
128	4	8
0	-5	-700
-55	7	0
175	12	10
-3	-5	0
5	18	0
-44	-67	0
68	-103	0
-4	-31	-2
188	10	10
32	-24	0
-108	-6	0
41	-28	0
-18	-25	0
113	-55	20
-15	-24	10
112	-59	31
63	-111	0
24	-21	2
50007	-50032	-71302
1	-4600	-102
49999	-50015	-71300
105	5	16
-119	-1	0
73	-97	-3
87	-108	-2
-53	-5	0
49999	-50020	-71300
10	-1	-680
-21	-63	0
0	-14999	2
28	-13	10
107	9	4
-135	3	-6
49988	-50025	-71296
-91	-7	2
52	-92	0
3	-1	-700
19997	20004	20002
0	-29	0
-9	-16	12
-15	-25	8
-152	32	2
49989	-50033	-71292
103	-49	2
87	-34	-6
95	13	2
-2	10	0
2	-3	-694
50000	-49993	-71300
4	-3	-686
-1	0	12
-3	-33	0
67	-48	0
-81	-9	0
-3	-31	-2
-47	-15	0
2	-36	0
78	-99	0
112	-13	22
-12	-35	1
91	-89	0
-98	-7	0
-67	-11	0
49988	-50025	-71294
49993	-50026	-71298
16	-14	0
0	-5	-100
-121	-1	0
25	-22	2
-123	-1	0
79	-38	0
-11	-18	0
127	-6	8
-29	-13	0
31	-64	0
74	-98	-4
-82	-9	0
67	-115	0
50003	-50043	-71310
126	2	8
20	-56	0
99999	100000	100000
65	-72	0
-3	26	0
27	-13	14
71	-8	0
18	9	0
117	2	6
-6	44	2
12	10	0
19999	19994	20002
-1	-33	0
-30	-16	0
91	14	2
81	-17	0
80	-105	0
-11	-14	14
-46	7	-2
-12	-36	6
0	-2	0
15	2	0
200	-196	-198
120	1	6
72	-122	0
16	-12	0
1	4	-1
89	-39	-4
0	-4602	-108
132	-3	14
41	-30	0
137	0	14
196	-28	10
0	1	-98
84	-29	0
-11	-15	5
12	0	0
77	-105	0
4	0	0
196	-31	10
93	-93	2
-5	-7	4
50	-20	2
92	-89	2
-11	1	8
2	1	-2
33	-25	0
50009	-50029	-71271
78	-4	0
74	-54	0
85	-39	2
-15	43	0
107	-47	2
-17	-13	2
-100	5	-2
92	-87	0
0	-3	-500
50000	-50014	-71300
204	-17	10
-37	-47	0
21	-9	7
-53	0	0
25	-10	14
0	0	-701
93	14	2
-116	-1	0
-39	-62	0
124	4	12
-88	-7	2
34	-69	0
34	-31	-2
-51	-15	0
89	-46	0
106	9	2
-47	-9	0
-136	3	-6
-25	-65	0
-1	-5	0
73	-122	0
49991	-50029	-71298
-21	-54	0
83	-35	-6
-5	0	0
171	15	10
51	-79	0
-33	-7	0
109	-60	32
-9	4	-100
-12	54	0
-5	-6	0
94	-98	0
-14	-23	0
-11	-35	4
-2	3	0
82	-3	0
99999	100003	99999
-9	-24	-5
10	-19	0
102	-50	0
-31	-24	6
103	11	2
-34	-62	0
34	-67	0
-24	-48	0
-4	3	-700
-26	-15	6
5	-38	0
-35	-2	-1
-4	0	-700
-44	-65	0
10	20	1
111	-11	20
198	-20	10
-48	-7	-1
-12	-25	0
0	0	2
89	-37	0
2	-1	-98
-5	0	3
119	-54	0
-21	-58	0
1	0	1000
-13	-40	10
-33	-5	6
133	1	17
100002	100003	100001
-29	-11	0
-41	-11	6
49996	-50032	-71292
50005	-50014	-71300
49986	-50026	-71296
2	-4	-691
0	-2	10
-47	-12	0
65	-75	0
-45	-3	0
5	-5	-700
-42	-3	6
74	-103	-5
-58	-3	0
-48	-11	4
194	-18	10
73	-52	0
5	-6	0
4	-21	0
20000	19999	17000
200	-197	-198
-12	-30	0
50005	-50036	-71308
17	-4	2
-41	-4	0
10	8	0
16	8	0
-100	4	2
16	-6	0
134	3	26
-151	52	0
50002	-50038	-71309
-8	41	0
86	-25	0
-149	37	-3
12	13	0
50000	-50005	-71300
203	-16	10
130	-6	12
112	-59	20
110	7	4
9	21	0
112	4	4
-20	-1	0
3	-14999	2
-12	-1	0
-132	5	-2
-10	-14	4
87	-46	0
46	-78	0
-24	-6	0
83	-39	-2
-55	-7	0
142	-1	16
4	-31	0
1	5	-700
49989	-50022	-71298
-40	-60	0
79	-4	0
-8	26	0
74	-103	0
3	-28	0
1	2	-680
107	-97	0
103	-44	2
-51	-62	0
-41	-3	3
26	-13	8
114	-52	0
49988	-50026	-71294
10	2	-680
-3	-6999	-798
23	-56	0
-9	0	0
-21	-55	0
6	-4	-500
-35	-21	0
-36	-1	0
83	-36	-6
91	-94	0
1	-25	-500
110	-3	16
10	-43	0
16	11	0
-19	-7	0
37	-29	2
126	2	10
198	-33	10
-4	9	0
-1	3	-706
50002	-50024	-71300
13	-27	2
-52	-13	0
20001	20000	18000
24	-17	0
129	-5	10
-40	-12	0
1	-16	-500
10	-18	0
49995	-50017	-71300
2	-4	-690
15	-47	0
49988	-50022	-71298
83	-38	-2
21	-10	11
50004	-50042	-71310
49998	-50017	-71300
4	11	0
-17	-15	11
74	-41	2
-21	-51	0
191	-16	10
82	-42	0
7	-1	-98
50002	-50035	-71304
17	-27	0
3	11	0
-44	-63	0
96	-102	0
-12	-6998	-800
-106	-6	0
1	4	-2
-8	-9	0
-40	-10	0
-41	-60	0
6	18	0
16	-5	0
5	-31	0
21	-19	2
-29	-10	0
64	-4	0
-5	1	0
-4	-5	0
-132	5	-5
197	-27	10
-1	5	0
20	-12	10
76	-103	0
112	-4	16
20001	19999	19497
3	2	-1
-139	5	2
29	-18	0
-4	43	0
115	-48	0
2	-3	-698
12	14	0
22	-12	10
109	-48	5
-41	-65	0
-14	-24	5
60	-86	0
-5	-16	-2
9999	9999	9799
105	-97	0
37	-34	0
-5	-16	-4
49992	-50035	-71292
-28	-67	0
5	0	0
45	-17	0
35	-68	0
74	-96	-6
-4	45	0
198	0	10
50009	-50034	-71302
0	-1	-500
20002	19998	19500
4	-3	-681
-11	-29	-8
-40	-9	0
95	-87	0
49999	-50010	-71300
-44	-13	-2
14	-27	-1
-9	4	4
91	6	2
2	-2	0
-14	-24	0
49987	-50028	-71292
-1	-12	-96
49989	-50028	-71295
-34	-3	0
-28	-11	0
127	0	8
-42	7	-2
35	-33	-4
-40	-17	6
-4	57	0
-35	-12	6
91	8	2
0	0	15002
-43	9	0
37	-31	0
2	24	2
-12	-39	10
192	-22	10
50000	-50006	-71300
50008	-50000	-71300
0	-1	-700
103	-47	2
19999	19994	20000
2	-1	-700
-16	41	2
19996	19999	20002
88	-40	-2
114	-44	0
-28	-58	0
114	-8	16
83	-39	-4
86	-39	-4
117	-48	0
73	-106	0
56	-102	0
-1	2	-680
100	-50	2
-107	-6	0
-3	-18	-2
-38	-11	0
-43	-63	0
24	-19	1
20000	20000	19500
94	9	2
72	-108	0
1	-4600	-110
-2	-12	0
60	-85	0
-47	2	-2
-28	-4	0
0	-10	-99
43	-75	0
2	-35	0
0	2	-680
-1	-4601	-102
7	7	9
34	-33	-2
9	0	-700
-15	-25	9
87	-38	2
-150	41	0
134	2	23
-44	7	-2
27	-12	10
18	12	0
-24	-50	0
0	-11	-98
49987	-50029	-71296
-17	-24	0
-2	3	-700
-9	-15	14
-3	-18	-4
2	-24	-498
-5	5	-700
-8	-27	-8
12	-2	0
-2	4	-700
-47	9	0
26	-13	10
71	-61	0
15	-28	0
-58	-5	2
19	8	0
50008	-50032	-71302
-24	-67	0
-55	-10	0
106	8	0
50010	-50033	-71302
-100	5	0
-51	-13	0
-147	38	0
49985	-50030	-71294
-22	-51	0
46	-76	0
-4	-1	4
-10	-3	-103
45	-97	0
-17	-9	0
33	-30	0
-14	32	0
137	11	10
-14	-24	7
-9	-12	12
193	5	10
131	-6	14
-38	-12	0
0	1	-700
109	-48	4
126	5	6
83	-39	-6
0	-4601	-108
12	-46	0
12	24	0
194	3	10
-2	-3	0
200	-21	10
-39	7	0
2	-4	-2
-4	59	0
84	-34	-4
-2	-7	-500
17	-50	0
5	-31	-2
-10	-37	0
94	-87	0
-9	-14	14
23	-9	8
17	13	0
57	-16	0
50005	-50001	-71300
-42	-63	0
6	-40	0
28	-62	0
50	-18	0
100	-97	0
-22	-55	0
17	-53	0
-32	-19	0
0	1	0
1	-4	-10
110	-104	6
-14	-21	10
204	-21	10
36	-30	0
-40	-5	6
-3	3	-700
-4	3	-1
50006	-50032	-71302
-19	-16	12
21	-13	10
3	-4	-688
1	0	0
100001	99993	99999
-5	-2	-700
8	-2	-680
0	-14999	1
20000	19996	20000
-27	-12	0
71	-121	0
-12	4	-108
34	-12	10
76	-96	0
-19	-15	14
49999	-50031	-71292
0	-6	-100
-17	-18	12
50005	-49999	-71300
119	-49	0
112	-59	23
200	-2	10
0	-9	-500
-60	-16	0
22	-9	8
-10	5	-103
23	-20	2
-2	5	-700
111	-4	16
85	-40	0
49998	-50028	-71301
50001	-50032	-71295
-17	-6	0
70	-81	0
-34	-5	6
-9	-13	0
1	-14998	4
1	3	-680
26	-13	2
0	-9	-100
-14	-24	12
15	5	0
50009	-50029	-71278
49993	-50034	-71292
56	-88	0
-12	1	4
115	-51	0
-40	-11	0
-11	4	-100
136	5	26
110	3	0
-10	-13	-1
-133	3	-6
-49	-15	0
-41	-1	0
-2	-6	-500
-3	-10	0
-5	-6999	-800
-27	-47	0
50003	-50031	-71302
1	4	-5
10	9	0
50000	-50010	-71300
-28	-65	0
17	-16	0
2	-3	-1
-50	-9	1
3	-26	0
-20	-14	0
-42	-3	-2
-155	37	0
-137	3	-4
99996	100000	100000
37	-36	2
1	-4601	-108
0	0	12
50005	-50034	-71306
-152	48	0
-64	-15	0
12	-13	0
112	3	0
-40	-4	-2
47	-97	0
-16	-28	0
74	-103	-4
-44	9	0
-23	-64	0
-5	-5	-500
-5	-22	0
85	-45	0
21	-10	12
-14	-24	8
-38	-55	0
87	11	2
3	2	5
1	-2	-14998
127	5	8
126	0	12
30	-24	2
0	-4602	-102
190	-18	10
-52	9	0
133	-1	14
50	-20	0
1	0	6
110	-51	0
110	-12	16
126	0	10
50001	-50035	-71304
11	-11	0
19997	20003	20002
92	11	2
68	-68	0
100000	100007	100000
-16	-9	0
50001	-50028	-71306
50005	-50036	-71306
193	-16	10
50	-79	0
-21	-15	2
-23	-67	0
113	-44	0
12	-48	0
-5	-1	-700
71	-60	0
100	-51	2
122	-4	12
-49	7	0
12	-27	2
19	10	0
-10	3	-104
113	-45	-1
50001	-50032	-71294
111	-13	20
112	-59	30
20000	20001	15000
-9	4	0
-153	49	0
194	-32	10
4	-33	0
-11	42	0
-20	-26	0
-42	-56	0
197	-20	10
3	-1	0
102	-8	16
-12	-35	10
37	-69	0
-7	-28	-6
-24	-63	0
71	-78	0
-3	54	0
133	1	14
50000	-50007	-71300
-1	-4601	-104
-15	-40	10
-47	-9	-2
10	12	0
1	-8	2
-1	-3	-10
-114	-3	0
-8	0	-100
-5	-6	5
109	2	0
95	3	0
-32	-20	0
54	-81	0
64	-102	0
-30	-61	0
-150	35	0
56	-89	0
-1	-8	-500
-2	24	0
2	-25	-495
50000	-49995	-71300
50001	-50005	-71300
7	7	8
16	-8	0
21	-9	3
-10	5	-100
11	-1	0
-53	4	0
49998	-50034	-71302
18	8	0
-3	30	3
-20	-17	12
-47	4	-2
172	14	10
52	-17	0
8	19	2
6	0	-700
-27	-16	6
0	-4599	-109
11	14	0
-10	-24	0
-20	-19	0
-47	-67	0
14	-9	0
114	-46	0
149	17	10
6	-7	-500
-11	-20	0
0	-14	0
50000	-50020	-71300
7	18	2
-55	-9	0
-24	-42	0
27	-13	12
-8	-14	4
41	-17	0
-47	6	-2
119	-57	0
0	-4599	-102
-49	-1	0
-11	-41	0
49987	-50025	-71295
49995	-50016	-71300
50009	-50029	-71272
-32	1	0
115	8	4
-5	4	-700
-59	-1	0
-50	-9	2
14	-3	0
20	-27	0
206	-27	10
49990	-50025	-71298
-15	41	2
-13	-24	10
28	-13	6
78	-13	0
93	2	0
-5	-16	0
50001	-50014	-71300
68	-10	0
-31	-65	0
-1	-10	-100
-7	-28	-12
0	2	-98
100	-48	0
-14	-23	12
-18	-6	0
-9	-26	0
-40	0	0
126	1	12
-4	-6999	-797
-28	-3	0
42	-73	0
50004	-50031	-71302
69	-117	0
74	-103	-11
4	-5	-700
100000	100001	100000
49998	-50028	-71302
0	3	2
-9	-14	16
-24	-55	0
-6	44	1
-9	-24	-6
4	-14998	4
50000	-49997	-71300
-19	0	0
0	2	-700
-2	5	0
86	-34	0
120	-52	0
1	4	-6
11	-2	0
-39	-60	0
50013	-50029	-71270
61	-83	0
-21	-18	2
-149	53	0
2	-37	0
74	-56	0
-152	33	0
4	-25	0
74	-124	0
49990	-50001	-71300
100002	100003	100006
-41	7	0
-36	-55	0
-12	-37	10
118	-50	0
12	-47	0
10	20	2
-12	-36	8
24	-55	0
50003	-50037	-71308
72	-106	0
-18	-58	0
-100	5	2
-53	-63	0
16	-3	0
-8	-5	-500
127	3	12
-32	-12	6
-5	30	0
40	-70	0
-13	41	2
3	-2	-100
-48	-67	0
-46	7	0
-47	7	-2
49997	-50000	-71300
-13	-21	10
138	12	10
112	-58	32
-11	-15	7
49999	-50005	-71300
-13	4	-108
-9	1	-100
50003	-50023	-71300
-19	-24	2
55	-78	0
-39	-65	0
-19	-24	6
-13	-22	0
-21	-53	0
50004	-50037	-71308
67	-10	0
61	-82	0
4	-3	-685
-28	-14	0
11	-15	0
40	-73	0
50006	-50027	-71302
-13	-10	0
-1	21	0
106	5	16
-10	-3	0
-97	-7	0
92	3	2
71	-103	0
34	-66	0
72	-59	0
71	-44	0
-21	-65	0
92	2	0
10	20	4
75	-43	2
-45	-65	0
10	-1	0
-14	-6	0
113	-45	2
190	-21	10
-2	0	0
125	5	8
49998	-50031	-71292
60	-110	0
-35	-4	-2
37	-33	0
1	-6	-700
84	-40	0
-39	-5	0
-27	-11	4
76	-100	-6
31	-18	0
200	-32	10
-4	28	0
-21	-42	0
1	4	2
70	-9	0
-8	-6999	-798
1	0	2
111	-50	0
4	-38	0
1	-4602	-110
72	-39	0
207	-28	10
74	-55	0
-46	-64	0
9	-6	-502
-79	-8	0
3	0	10
0	-3	-14998
108	2	16
37	-30	0
-13	-31	0
-9	-8	0
13	-7	0
83	-106	0
49990	-50030	-71298
46	-98	0
61	-99	0
-38	-9	0
-10	-3	-105
-2	-25	0
16	-49	0
-41	-3	-2
50002	-50038	-71310
50009	-50029	-71297
-7	-7	-500
-151	46	0
3	-3	0
-11	-7004	-800
13	14	0
11	-27	0
102	-48	2
56	-95	0
109	8	2
8	-42	0
-4	60	0
25	-11	14
-6	-36	0
94	-84	2
11	9	0
13	-8	0
-5	1	-700
7	-41	0
-9	-1	-106
-19	-13	0
14	21	2
4	18	0
-50	-15	0
-5	7	0
99	-52	0
-35	-5	6
0	-4601	-104
-5	-6996	-800
0	-4603	-104
-12	-32	0
0	-4604	-110
49988	-50026	-71298
0	0	-98
-27	-61	0
-12	29	0
127	-6	9
129	-5	12
104	-6	16
53	-17	0
40	-72	0
50011	-50033	-71302
-95	-7	0
76	-105	0
-11	-7005	-800
50009	-50029	-71293
50003	-50033	-71302
-47	0	-2
63	-5	0
50	-77	0
62	-92	0
124	-2	10
49999	-50025	-71300
-23	-65	0
-2	1	0
-4	29	0
19	-13	0
-38	3	0
3	-1	-680
64	-96	0
1	1	-2
103	-97	0
-3	-13	0
3	-18	-498
16	-28	0
0	-4602	-106
0	-5	0
3	-3	-700
93	8	2
51	-81	0
-100	-3	2
15	-48	0
-34	1	0
-19	-15	2
27	-20	2
-7	-6999	-798
89	-38	-2
49994	-50026	-71298
68	-50	0
6	11	0
2	1	-1
100000	99994	100000
50004	-50043	-71309
18	11	0
-10	2	0
69	-84	0
-49	-64	0
-5	52	0
-18	-18	12
81	-18	0
174	12	10
5	-4	-700
-20	-43	0
63	-97	0
41	-74	0
-11	-24	0
-36	-7	0
16	-50	0
-126	4	0
67	-89	0
-10	-14	15
4	-3	-2
111	-12	18
-40	-11	-2
-101	5	0
-40	-12	-2
2	-25	-498
-15	45	0
-11	-29	-10
0	-15000	2
0	-5	-1
-47	-10	1
26	-13	0
-30	-12	6
-83	-8	2
-50	-7	0
-40	-5	-2
15	-7	0
0	-2	-680
21	-26	2
-10	5	0
88	-41	-4
-7	-10	0
82	-31	0
102	7	2
-37	-55	0
71	-45	0
40	-18	0
-15	-17	10
44	-17	0
100000	100002	100000
-38	-12	6
99995	100000	100000
103	8	2
-43	-65	0
-100	5	-1
50003	-50044	-71310
50004	-50043	-71310
34	-34	-4
10	20	0
196	-14	10
116	2	6
50007	-50024	-71300
-45	-57	0
77	-100	0
-28	-46	0
-7	-29	-6
-19	-12	0
-5	-1	2
36	-24	0
-130	5	-6
-9	-25	-4
85	-38	2
-11	-21	0
-39	-66	0
3	2	-680
-24	-47	0
49999	-50026	-71300
49999	-50024	-71300
78	-101	0
154	15	10
-126	3	0
74	-103	-2
49986	-50029	-71293
49989	-50028	-71296
-11	-13	-4
99998	100000	100000
12	0	-700
4	-27	-496
-152	31	2
35	-69	0
-3	5	-700
-45	-13	0
198	-5	10
1	-2	-4
50005	-50036	-71307
0	0	6
-31	-59	0
128	1	8
59	-87	0
108	8	2
61	-84	0
25	-9	11
3	-36	0
147	18	10
70	-103	0
67	-46	0
137	10	10
109	-59	32
8	-41	0
84	-23	0
50000	-50008	-71300
-33	-5	2
2	7	8
-9	-24	-2
-32	-7	0
21	-9	1
65	-74	0
15	12	0
134	8	10
0	2	0
126	-2	8
140	0	14
73	-97	-2
2	-26	-498
-1	-4601	-110
21	-11	10
19996	19997	19500
-10	53	0
54	-90	0
50000	-50031	-71299
110	10	4
-21	-17	2
2	3	0
49998	-50028	-71300
-31	-66	0
102	-10	16
-47	-12	-2
-11	-38	0
-53	6	0
110	-46	2
36	-32	-2
-154	37	0
-19	-17	12
-26	-61	0
-10	4	0
-41	-10	6
132	7	8
107	4	16
5	19	0
48	-18	0
129	5	8
-5	-1	-680
5	-37	0
32	-32	-1
50000	-50033	-71302
-2	-31	-2
92	-95	0
115	2	4
-1	-2	6
0	-4599	-110
101	-49	3
3	-20	0
-7	-3	4
115	8	8
135	8	10
50012	-50031	-71302
2	-1	-99
43	-74	0
89	-107	0
-5	-6998	-800
77	-97	0
159	14	10
142	15	10
-1	-4600	-102
-18	-13	2
19998	19997	19500
202	-16	10
13	-49	0
28	-18	0
112	-59	24
-12	-41	10
192	-16	10
-87	-8	2
49987	-50028	-71293
-49	9	0
-7	-5	-500
49990	-50029	-71298
-2	-6	-100
73	-39	0
49986	-50029	-71295
34	-30	0
-3	57	0
21	-27	0
67	-49	0
100001	100005	100001
-29	-16	0
0	-6	-500
74	-42	2
196	-6	10
-7	-29	-12
-24	-11	8
-10	-3	-102
2	5	0
146	17	10
2	-27	-498
190	-19	10
0	-7	0
1	-35	0
0	-1	-14998
-5	2	0
-14	-24	3
50010	-50032	-71302
-24	-11	7
-40	4	-2
0	-1	-680
16	-52	0
-101	-6	0
-29	-61	0
191	9	10
-19	-18	13
49993	-50027	-71298
15	1	0
74	-38	0
-51	9	0
-9	-28	0
2	-1	2
8	-1	-98
-24	-24	6
-153	28	10
-4	26	0
-15	-23	12
63	-92	0
50011	-50029	-71270
-31	-58	0
-3	4	-704
19	-27	0
75	-41	2
76	-8	0
49987	-50024	-71296
-8	3	-104
-8	-30	-6
4	-3	-680
72	-79	0
11	-27	2
6	-39	0
53	-82	0
1	11	0
-53	-6	0
50001	-50031	-71292
-1	6	2
20000	19999	15000
-50	-2	0
-36	-2	0
1	0	-96
-21	-67	0
-31	-3	0
-31	-12	6
-100	2	2
2	-31	-2
85	-34	-4
99996	99999	99997
-12	4	-106
-55	3	0
8	-43	0
38	-25	0
8	0	0
84	-38	2
50	-93	0
0	-4604	-102
8	-20	0
8	-6	-500
0	-1	6
152	15	10
69	-82	0
-39	-55	0
109	4	0
-41	-7	6
-153	27	10
111	-44	2
22	-17	0
200	-197	-200
-46	-15	0
-12	-35	2
-2	-5	0
72	-120	0
40	-20	0
11	-46	0
2	-26	-492
50	-80	0
-13	-34	0
49990	-50031	-71298
68	-85	0
21	-22	2
-47	1	-2
-37	-54	0
92	2	2
-10	-14	16
40	-23	0
-9	-27	-6
198	-31	10
30	-13	10
-33	1	0
7	18	1
-8	-30	-8
49989	-50027	-71294
1	-4602	-109
-12	30	0
1	-7	-700
-11	4	0
111	-56	20
-8	42	0
53	-81	0
-3	0	-700
-21	-21	0
-40	-67	0
49987	-50028	-71294
1	0	-91
53	-91	0
50009	-50029	-71289
20000	20001	16000
-17	-23	2
-20	-9	0
-57	-16	0
50002	-50029	-71302
3	-29	0
0	-19	-500
0	-4604	-109
108	5	16
130	-6	10
125	3	12
-55	9	0
-18	-8	0
-10	-14	13
-48	-11	-1
81	-41	0
103	-48	2
-27	-15	0
1	-26	-496
73	-43	2
-11	-1	0
3	-6	-100
32	-64	0
54	-92	0
-47	-10	0
-7	-13	4
19	-4	2
-45	-15	0
100003	100000	100000
50001	-50031	-71293
1	-4601	-102
-40	3	-2
4	-15	0
88	-40	0
-18	-24	2
-1	-4601	-106
-20	-6	0
113	-44	1
-20	1	0
53	-80	0
12	-18	0
-1	-4602	-110
17	-13	0
68	-45	0
49985	-50030	-71292
-18	-24	6
211	-26	10
-8	-12	0
5	-2	-700
64	-3	0
20000	19995	20002
0	-27	0
40	-22	0
28	-61	0
7	19	2
11	19	6
133	8	10
-30	-58	0
-52	7	0
200	-30	10
83	-39	0
-4	0	-1
57	-78	0
0	-23	-496
-7	4	-106
-10	-3	-104
49994	-50031	-71300
50004	-50035	-71306
148	18	10
-42	-15	6
-7	-19	0
2	0	0
67	-103	0
-32	-61	0
1	7	0
-45	-62	0
173	13	10
-47	-5	0
-47	-12	6
11	-18	0
88	-34	-6
199	-33	10
75	-7	0
10	-1	-98
104	-97	0
-16	-24	6
-5	-12	0
97	11	2
56	-98	0
97	-52	0
57	-106	0
-10	-13	14
37	-17	0
19	14	0
-131	5	0
20006	19998	19500
-10	-7000	-800
49995	-50033	-71292
-11	-15	10
113	-13	22
-122	-1	0
50002	-50042	-71310
41	-73	0
9	-1	-98
-14	-43	0
0	-4598	-104
-11	-14	12
1	-11	-703
-9	45	0
-11	-40	0
80	-40	0
204	-18	10
-9	-35	4
74	-44	3
134	2	26
50009	-50029	-71295
-152	51	0
111	-48	0
10	-45	0
60	-80	0
112	-59	25
5	-32	0
31	-25	0
0	-4600	-102
-5	-6	4
